Latitude,Longitude,Crash Death Count,Crash Month,Crash Possible Injury Count,Crash Severity,Crash Suspected Serious Injury Count,Crash Time,Crash Total Injury Count,Crash Year,Day of Week,Manner of Collision,Street Name,Street Number,Surface Condition,Surface Type,Surface Width,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Total Injury Count,Person Type,Physical Location of An Occupant,Crash ID,Crash Date
29.77427738,-95.31555305,1,1,0,K - FATAL INJURY,0,1651,0,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0010,NO DATA,2 - WET,No Data,96,3 - RAIN,46,1,B - BLACK,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16264264,1/11/2018
29.71222523,-95.59632158,0,1,0,A - SUSPECTED SERIOUS INJURY,1,647,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,COOK RD,4221,1 - DRY,No Data,No Data,1 - CLEAR,66,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16194276,1/12/2018
29.71222523,-95.59632158,0,1,0,A - SUSPECTED SERIOUS INJURY,1,647,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,COOK RD,4221,1 - DRY,No Data,No Data,1 - CLEAR,70,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16194276,1/12/2018
29.80950479,-95.34232309,0,1,1,C - POSSIBLE INJURY,0,1710,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,JENSEN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16213543,1/12/2018
29.80950479,-95.34232309,0,1,1,C - POSSIBLE INJURY,0,1710,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,JENSEN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,35,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16213543,1/12/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,2300,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,DUNVALE RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16199660,1/13/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,2300,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,DUNVALE RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,16,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16199660,1/13/2018
29.72384324,-95.49114041,0,1,1,C - POSSIBLE INJURY,0,1715,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,144,2 - CLOUDY,43,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16196090,1/14/2018
29.72384324,-95.49114041,0,1,1,C - POSSIBLE INJURY,0,1715,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,144,2 - CLOUDY,36,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16196090,1/14/2018
29.72384324,-95.49114041,0,1,1,C - POSSIBLE INJURY,0,1715,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,144,2 - CLOUDY,No Data,0,99 - UNKNOWN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16196090,1/14/2018
No Data,No Data,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1640,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BAUMAN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,15,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16199440,1/14/2018
No Data,No Data,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1640,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BAUMAN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,54,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16199440,1/14/2018
29.61665658,-95.38024309,0,1,0,B - SUSPECTED MINOR INJURY,0,1800,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FURMAN RD,12978,1 - DRY,No Data,No Data,1 - CLEAR,23,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16199019,1/15/2018
29.61665658,-95.38024309,0,1,0,B - SUSPECTED MINOR INJURY,0,1800,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FURMAN RD,12978,1 - DRY,No Data,No Data,1 - CLEAR,3,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16199019,1/15/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,16,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0059,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,35,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16203769,1/15/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,16,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0059,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,32,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16203769,1/15/2018
29.82017553,-95.48583409,1,1,0,K - FATAL INJURY,0,2102,0,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HEMPSTEAD RD,11815,1 - DRY,No Data,No Data,2 - CLOUDY,70,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16205767,1/15/2018
29.82017553,-95.48583409,1,1,0,K - FATAL INJURY,0,2102,0,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HEMPSTEAD RD,11815,1 - DRY,No Data,No Data,2 - CLOUDY,35,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16205767,1/15/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,1730,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HOMESTEAD RD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,48,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16217661,1/15/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,1730,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HOMESTEAD RD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,57,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16217661,1/15/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,1405,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GALVESTON RD,NO DATA,2 - WET,No Data,No Data,4 - SLEET/HAIL,22,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16201239,1/16/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,1405,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GALVESTON RD,NO DATA,2 - WET,No Data,No Data,4 - SLEET/HAIL,38,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16201239,1/16/2018
No Data,No Data,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1620,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,EPSOM ST,NO DATA,5 - SLUSH,No Data,No Data,4 - SLEET/HAIL,30,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16202094,1/16/2018
No Data,No Data,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1620,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,EPSOM ST,NO DATA,5 - SLUSH,No Data,No Data,4 - SLEET/HAIL,33,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16202094,1/16/2018
29.59181636,-95.19019656,1,1,1,K - FATAL INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,6 - ICE,No Data,76,1 - CLEAR,23,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16258700,1/16/2018
29.59181636,-95.19019656,1,1,1,K - FATAL INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,6 - ICE,No Data,76,1 - CLEAR,27,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16258700,1/16/2018
29.59181636,-95.19019656,1,1,1,K - FATAL INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,6 - ICE,No Data,76,1 - CLEAR,25,0,H - HISPANIC,1,2 - PASSENGER/OCCUPANT,10 - CARGO AREA,16258700,1/16/2018
29.59181636,-95.19019656,1,1,1,K - FATAL INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,6 - ICE,No Data,76,1 - CLEAR,28,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16258700,1/16/2018
29.77086101,-95.58989753,0,1,2,C - POSSIBLE INJURY,0,930,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N KIRKWOOD RD,NO DATA,6 - ICE,No Data,No Data,98 - OTHER (EXPLAIN IN NARRATIVE),22,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16206111,1/17/2018
29.77086101,-95.58989753,0,1,2,C - POSSIBLE INJURY,0,930,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N KIRKWOOD RD,NO DATA,6 - ICE,No Data,No Data,98 - OTHER (EXPLAIN IN NARRATIVE),48,0,H - HISPANIC,1,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16206111,1/17/2018
29.77086101,-95.58989753,0,1,2,C - POSSIBLE INJURY,0,930,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N KIRKWOOD RD,NO DATA,6 - ICE,No Data,No Data,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16206111,1/17/2018
29.70508312,-95.34613116,1,1,0,K - FATAL INJURY,0,1714,0,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,66,1 - CLEAR,84,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16206451,1/17/2018
29.70508312,-95.34613116,1,1,0,K - FATAL INJURY,0,1714,0,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,66,1 - CLEAR,66,1,W - WHITE,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16206451,1/17/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,1925,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,HARWIN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16209876,1/17/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,1925,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,HARWIN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,6,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16209876,1/17/2018
29.74231481,-95.41875308,0,1,1,C - POSSIBLE INJURY,0,1415,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,KIRBY DR,2601,1 - DRY,No Data,No Data,1 - CLEAR,17,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16220945,1/17/2018
29.74231481,-95.41875308,0,1,1,C - POSSIBLE INJURY,0,1415,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,KIRBY DR,2601,1 - DRY,No Data,No Data,1 - CLEAR,37,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16220945,1/17/2018
29.7807348,-95.36394309,0,1,1,C - POSSIBLE INJURY,0,1340,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,N MAIN ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16206224,1/19/2018
29.7807348,-95.36394309,0,1,1,C - POSSIBLE INJURY,0,1340,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,N MAIN ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,55,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16206224,1/19/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,2325,1,2018,FRIDAY,ONE MOTOR VEHICLE - BACKING,SANDS POINT DR,NO DATA,2 - WET,No Data,No Data,3 - RAIN,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16206662,1/19/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,2325,1,2018,FRIDAY,ONE MOTOR VEHICLE - BACKING,SANDS POINT DR,NO DATA,2 - WET,No Data,No Data,3 - RAIN,0,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16206662,1/19/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,2325,1,2018,FRIDAY,ONE MOTOR VEHICLE - BACKING,SANDS POINT DR,NO DATA,2 - WET,No Data,No Data,3 - RAIN,24,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16206662,1/19/2018
29.70858782,-95.31147519,0,1,0,B - SUSPECTED MINOR INJURY,0,1552,1,2018,FRIDAY,ONE MOTOR VEHICLE - BACKING,BEATTY ST,2723,2 - WET,No Data,No Data,2 - CLOUDY,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16207108,1/19/2018
29.70858782,-95.31147519,0,1,0,B - SUSPECTED MINOR INJURY,0,1552,1,2018,FRIDAY,ONE MOTOR VEHICLE - BACKING,BEATTY ST,2723,2 - WET,No Data,No Data,2 - CLOUDY,39,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16207108,1/19/2018
29.67171483,-95.53186305,0,1,0,B - SUSPECTED MINOR INJURY,0,1800,1,2018,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,S BRAESWOOD BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,42,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16207115,1/20/2018
29.67171483,-95.53186305,0,1,0,B - SUSPECTED MINOR INJURY,0,1800,1,2018,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,S BRAESWOOD BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,26,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16207115,1/20/2018
29.81949479,-95.46976306,0,1,0,B - SUSPECTED MINOR INJURY,0,1858,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W 34TH ST,5400,1 - DRY,No Data,No Data,1 - CLEAR,19,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16207129,1/20/2018
29.81949479,-95.46976306,0,1,0,B - SUSPECTED MINOR INJURY,0,1858,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W 34TH ST,5400,1 - DRY,No Data,No Data,1 - CLEAR,47,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16207129,1/20/2018
29.68841482,-95.57034304,0,1,1,C - POSSIBLE INJURY,0,1530,1,2018,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,BEECHNUT ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,59,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16209721,1/21/2018
29.68841482,-95.57034304,0,1,1,C - POSSIBLE INJURY,0,1530,1,2018,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,BEECHNUT ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,44,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16209721,1/21/2018
29.68841482,-95.57034304,0,1,1,C - POSSIBLE INJURY,0,1530,1,2018,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,BEECHNUT ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,40,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16209721,1/21/2018
29.86173479,-95.38469308,0,1,0,A - SUSPECTED SERIOUS INJURY,1,2015,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,6900,2 - WET,No Data,No Data,3 - RAIN,23,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16215853,1/21/2018
29.86173479,-95.38469308,0,1,0,A - SUSPECTED SERIOUS INJURY,1,2015,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,6900,2 - WET,No Data,No Data,3 - RAIN,59,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16215853,1/21/2018
No Data,No Data,0,1,1,B - SUSPECTED MINOR INJURY,0,1716,2,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SHEPHERD DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,35,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16227447,1/21/2018
No Data,No Data,0,1,1,B - SUSPECTED MINOR INJURY,0,1716,2,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SHEPHERD DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,14,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16227447,1/21/2018
No Data,No Data,0,1,1,B - SUSPECTED MINOR INJURY,0,1716,2,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SHEPHERD DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,33,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16227447,1/21/2018
No Data,No Data,0,1,1,B - SUSPECTED MINOR INJURY,0,1716,2,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SHEPHERD DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16227447,1/21/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,300,1,2018,SUNDAY,ONE MOTOR VEHICLE - OTHER,BUFFALO SPEEDWAY,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,44,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16237924,1/21/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,300,1,2018,SUNDAY,ONE MOTOR VEHICLE - OTHER,BUFFALO SPEEDWAY,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,31,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16237924,1/21/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,633,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16209237,1/22/2018
No Data,No Data,0,1,0,B - SUSPECTED MINOR INJURY,0,633,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,42,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16209237,1/22/2018
29.84624478,-95.36274309,0,1,1,C - POSSIBLE INJURY,0,1535,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,TIDWELL RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,17,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16217596,1/22/2018
29.84624478,-95.36274309,0,1,1,C - POSSIBLE INJURY,0,1535,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,TIDWELL RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,18,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16217596,1/22/2018
29.68911482,-95.46294307,0,1,1,C - POSSIBLE INJURY,0,2103,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,BEECHNUT ST,4903,1 - DRY,No Data,No Data,1 - CLEAR,54,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16219181,1/22/2018
29.68911482,-95.46294307,0,1,1,C - POSSIBLE INJURY,0,2103,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,BEECHNUT ST,4903,1 - DRY,No Data,No Data,1 - CLEAR,28,0,98 - OTHER,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16219181,1/22/2018
29.82805432,-95.41065524,0,1,0,N - NOT INJURED,0,1730,0,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SS0261,4400,1 - DRY,No Data,68,1 - CLEAR,50,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16220149,1/22/2018
29.82805432,-95.41065524,0,1,0,N - NOT INJURED,0,1730,0,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SS0261,4400,1 - DRY,No Data,68,1 - CLEAR,53,0,B - BLACK,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16220149,1/22/2018
29.77013067,-95.35207309,0,1,0,B - SUSPECTED MINOR INJURY,0,153,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MCKEE ST,1067,2 - WET,No Data,No Data,3 - RAIN,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16225875,1/22/2018
29.77013067,-95.35207309,0,1,0,B - SUSPECTED MINOR INJURY,0,153,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MCKEE ST,1067,2 - WET,No Data,No Data,3 - RAIN,54,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16225875,1/22/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,803,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,23,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16248497,1/22/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,803,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,44,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16248497,1/22/2018
29.71047844,-95.32032294,0,1,0,B - SUSPECTED MINOR INJURY,0,800,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,5899,1 - DRY,No Data,40,1 - CLEAR,23,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16211195,1/23/2018
29.71047844,-95.32032294,0,1,0,B - SUSPECTED MINOR INJURY,0,800,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,5899,1 - DRY,No Data,40,1 - CLEAR,19,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16211195,1/23/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,811,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,NO DATA,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,No Data,2 - CLOUDY,No Data,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16213295,1/23/2018
No Data,No Data,0,1,1,C - POSSIBLE INJURY,0,811,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,NO DATA,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,No Data,2 - CLOUDY,43,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16213295,1/23/2018
